IRIS,total_population,elderly_55_plus,pct_elderly_55,elderly_55_plus_alone,pct_elderly_55_alone,elderly_80_plus_alone
132090901,560.004244607096,256.1475591518278,45.74,76.703930221956,29.95,12.0137731746467
132090902,0.0,0.0,,0.0,,0.0
132100101,2418.1838246865,1020.3655323174779,42.2,539.5226750217,52.88,108.157645497341
132100102,2852.66134619371,754.1409846696599,26.44,313.7583546952876,41.6,74.8616107539376
132100103,3805.7144329947,898.858224279522,23.62,350.0109818177932,38.94,55.1271420347052
132100104,1889.12042552346,541.5687118602241,28.67,197.38415054129769,36.45,40.2926428830737
132100201,3483.97251417831,1128.920636974882,32.4,431.2276481887209,38.2,94.0298112447249
132100202,0.0,0.0,,0.0,,0.0
132100301,2109.72299242372,793.426626748727,37.61,283.14709950302404,35.69,77.891719649019
132100302,3295.28988419905,931.895091654342,28.28,352.5892112918062,37.84,78.7305446726292
132100401,1541.0942190232,783.993239110072,50.87,258.8300651685937,33.01,46.3514171268417
132100402,2142.11794286217,858.657347455498,40.08,296.78229842766,34.56,119.247044946387
132100403,1619.21817125485,646.829543924577,39.95,190.1133280702238,29.39,59.7307816754128
132100404,1803.66184852842,768.5749576753291,42.61,203.3576828454278,26.46,41.3495434461678
132100405,1713.30482230155,794.608446484667,46.38,205.7427485105907,25.89,39.3325192421707
132100406,1813.31570988738,921.177465576558,50.8,175.1920476699732,19.02,38.7493608791522
132100407,1511.1172527916,666.581698877461,44.11,225.70620190181,33.86,58.320969102431
132100408,493.269650667586,258.1002479958921,52.32,28.62075937812422,11.09,7.85023593440572
132100501,1746.6193822461,712.6884281670181,40.8,354.8593523944796,49.79,91.7037495115156
132100502,2402.24989098221,1052.815415475505,43.83,266.0580738658907,25.27,71.9286632143787
132100503,1740.03011733649,599.6208605217561,34.46,207.68916312748752,34.64,72.6973460297915
132100504,1748.78053725324,720.003287599125,41.17,227.5815177770583,31.61,69.5418423815673
132100505,1627.35908807242,752.4998083946809,46.24,250.42065783513618,33.28,66.5736990103752
132100506,2856.06506706481,1137.830860618461,39.84,406.05540246074304,35.69,156.436716111778
132100601,1549.39775378505,337.9875066359545,21.81,114.23400482886001,33.8,25.144023099543
132100602,3078.62967662253,769.1577931051995,24.98,338.4884447293823,44.01,34.4749750149543
132100603,48.3059732936692,35.2637955965912,73.0,8.69478513138532,24.66,0.0
132110101,1767.36840389007,703.148289504242,39.79,168.0770487871617,23.9,65.9268366208337
132110201,1943.59294297705,873.667300034789,44.95,201.1710683782669,23.03,34.9474679020389
132110202,0.0,0.0,,0.0,,0.0
132110301,4621.96418065339,2000.051255658753,43.27,238.201037999438,11.91,78.9472492164
132110401,1234.12216501061,529.7587417112696,42.93,111.46752169156119,21.04,40.4441370495417
132110501,2240.74379613143,923.160174645309,41.2,183.9522496653538,19.93,64.5481276672928
132110502,10.5094085787798,3.68123291217084,35.03,3.68123291217084,100.0,0.0
132110601,1403.58912551146,474.458702164868,33.8,102.005892513303,21.5,20.9269373059158
132110602,1793.17541776707,476.1764528976197,26.55,94.86615092000869,19.92,23.0339689133958
132110603,1466.64633688962,665.6441970748331,45.39,184.62008398947472,27.74,34.9963785595257
132110604,1874.58208821832,935.370377706133,49.9,293.560636421166,31.38,103.34107595351
132110605,1747.52061497044,631.7527704459953,36.15,182.70779213906468,28.92,41.0363326627377
132110606,1771.71495154363,560.9465089807491,31.66,191.6693369789758,34.17,36.1067347266758
132110607,1684.77129824353,614.73296334108,36.49,195.8218156325475,31.85,35.0458857928335
132110608,1746.66320012258,765.250957181259,43.81,289.7262876403385,37.86,81.1489423767995
132110609,1340.45801173891,590.0372056570374,44.02,139.677863907782,23.67,21.490556778247
132110701,1611.80023754527,690.0660189912389,42.81,186.05329906640088,26.96,40.8880686923449
132110702,1502.13627806054,479.6109967254455,31.93,226.6125290844158,47.25,44.9699401645238
132110703,2026.62690589999,873.636282070309,43.11,285.2071098046938,32.65,54.4042585936438
132110704,2952.39698579319,1213.3528707208689,41.1,276.14862420530073,22.76,81.6993038668897
132110705,229.559695249684,72.99722324379704,31.8,27.7483962464799,38.01,0.0
132110706,34.0215156602318,14.9465463198615,43.93,3.41408783330447,22.84,0.0
132110801,2120.26912465248,725.4931709865697,34.22,138.62203627671659,19.11,29.1504390163486
132110802,243.877176709363,81.5641728707837,33.44,18.8718792720891,23.14,0.0
132110901,818.350543954925,302.1359081682388,36.92,53.397624346191506,17.67,13.7759412201744
132111001,1509.29207554701,649.67493845324,43.05,231.44589918162762,35.62,47.2363328381566
132111002,1615.18542636677,722.80197581186,44.75,195.01193443645917,26.98,31.2546323983252
132111003,2233.36197378018,1008.552743867446,45.16,342.463877915554,33.96,105.349717272572
132111004,504.640594842567,226.6130188819772,44.91,39.4717078198183,17.42,0.0
132111005,1290.16821139825,476.5349367137383,36.94,159.8501535951566,33.54,26.7465856025906
132111101,2584.08482237535,1111.960326906814,43.03,281.7025081323133,25.33,88.8088569493803
132111102,185.653775438657,68.87731596747109,37.1,14.35918999212834,20.85,10.6779570799575
132120101,4151.19190405202,1821.388409551621,43.88,392.8251147209153,21.57,88.9893059609383
132120102,1846.00297850696,778.328568933544,42.16,211.47130926724589,27.17,64.9239554345819
132120103,3032.58952752582,1195.906038097533,39.44,435.35392835766197,36.4,120.828870072375
132120201,3038.43939612499,1418.5442120602552,46.69,458.07203506834696,32.29,174.674906186944
132120202,3743.432632749,1540.054475293048,41.14,557.157486253582,36.18,148.552080421681
132120301,1380.33188164844,816.672466164182,59.16,152.1106259616186,18.63,25.2852325793786
132120302,2372.08389368168,1097.561151843739,46.27,291.1855714444429,26.53,97.5692110604799
132120303,2312.28568098575,1176.542972140303,50.88,343.54775876214535,29.2,84.4298191246613
132120304,2370.68891526989,909.9235616179191,38.38,352.195632383617,38.71,107.872655120694
132120305,2078.48977319415,894.20745975244,43.02,225.8770955624024,25.26,92.6431797989064
132120401,1761.87305397932,799.037895581256,45.35,253.0488325663993,31.67,78.0418559593013
132120402,1922.23258344916,1000.796354247639,52.06,397.126491838009,39.68,148.125413399417
132120403,1566.76463116628,795.207306084257,50.75,176.23116907466198,22.16,50.237192202961
132120404,2078.05848525445,788.325839031476,37.94,278.9484608873556,35.38,80.2999737685516
132120405,1396.79588928265,662.9614010094899,47.46,298.8322393997364,45.08,78.5826035915724
132120406,1499.68757538511,761.6503115670621,50.79,204.8462329792464,26.9,82.7013140631674
132120501,3287.27748707633,1308.7475785685642,39.81,353.1691335201179,26.99,59.9095492758079
132120601,1976.79546855809,803.8858968399161,40.67,201.3120502817903,25.04,51.0540685417223
132120602,2443.85555516429,1022.2019064754079,41.83,349.672327494756,34.21,101.846425912105
132120603,2238.08760769813,1095.28002365722,48.94,246.5491257079819,22.51,80.4971423990849
132120604,2309.40859389404,1066.002677777974,46.16,260.2739169407787,24.42,88.5835111500207
